,date,currency,code,bid,ask
33942,2010-04-07,korona szwedzka,SEK,0.3919,0.3999
33943,2010-04-07,SDR (MFW),XDR,4.292,4.3788
33944,2010-04-08,dolar amerykanski,USD,2.8605,2.9183
33945,2010-04-08,dolar australijski,AUD,2.6456,2.699
33946,2010-04-08,dolar kanadyjski,CAD,2.8356,2.8928
33947,2010-04-08,euro,EUR,3.8154,3.8924
33948,2010-04-08,forint (Wegry),HUF,0.014209,0.014497
33949,2010-04-08,frank szwajcarski,CHF,2.6635,2.7173
33950,2010-04-08,funt szterling,GBP,4.3458,4.4336
33951,2010-04-08,jen (Japonia),JPY,0.030791,0.031413
33952,2010-04-08,korona czeska,CZK,0.1513,0.1543
33953,2010-04-08,korona dunska,DKK,0.5126,0.523
33954,2010-04-08,korona estonska,EEK,0.2438,0.2488
33955,2010-04-08,korona norweska,NOK,0.4797,0.4893
33956,2010-04-08,korona szwedzka,SEK,0.3944,0.4024
33957,2010-04-08,SDR (MFW),XDR,4.3248,4.4122
33958,2010-04-09,dolar amerykanski,USD,2.8541,2.9117
33959,2010-04-09,dolar australijski,AUD,2.6583,2.7121
33960,2010-04-09,dolar kanadyjski,CAD,2.8434,2.9008
33961,2010-04-09,euro,EUR,3.8361,3.9135
33962,2010-04-09,forint (Wegry),HUF,0.014374,0.014663999999999996
33963,2010-04-09,frank szwajcarski,CHF,2.6694,2.7234
33964,2010-04-09,funt szterling,GBP,4.3843,4.4729
33965,2010-04-09,jen (Japonia),JPY,0.030537,0.031153
33966,2010-04-09,korona czeska,CZK,0.1522,0.1552
33967,2010-04-09,korona dunska,DKK,0.5154,0.5258
33968,2010-04-09,korona estonska,EEK,0.2451,0.2501
33969,2010-04-09,korona norweska,NOK,0.4825,0.4923
33970,2010-04-09,korona szwedzka,SEK,0.3956,0.4036
33971,2010-04-09,SDR (MFW),XDR,4.3664,4.4546
33972,2010-04-12,dolar amerykanski,USD,2.8145,2.8713
33973,2010-04-12,dolar australijski,AUD,2.6127,2.6655
33974,2010-04-12,dolar kanadyjski,CAD,2.7986,2.8552
33975,2010-04-12,euro,EUR,3.8255,3.9027
33976,2010-04-12,forint (Wegry),HUF,0.014430000000000004,0.014722
33977,2010-04-12,frank szwajcarski,CHF,2.6581,2.7119
33978,2010-04-12,funt szterling,GBP,4.3284,4.4158
33979,2010-04-12,jen (Japonia),JPY,0.030149,0.030759
33980,2010-04-12,korona czeska,CZK,0.152,0.155
33981,2010-04-12,korona dunska,DKK,0.514,0.5244
33982,2010-04-12,korona estonska,EEK,0.2445,0.2495
33983,2010-04-12,korona norweska,NOK,0.4772,0.4868
33984,2010-04-12,korona szwedzka,SEK,0.3921,0.4001
33985,2010-04-12,SDR (MFW),XDR,4.3348,4.4224
33986,2010-04-13,dolar amerykanski,USD,2.8312,2.8884
33987,2010-04-13,dolar australijski,AUD,2.6231,2.6761
33988,2010-04-13,dolar kanadyjski,CAD,2.8189,2.8759
33989,2010-04-13,euro,EUR,3.843,3.9206
33990,2010-04-13,forint (Wegry),HUF,0.014531,0.014825
33991,2010-04-13,frank szwajcarski,CHF,2.6748,2.7288
33992,2010-04-13,funt szterling,GBP,4.3594,4.4474
33993,2010-04-13,jen (Japonia),JPY,0.030491000000000008,0.031107
33994,2010-04-13,korona czeska,CZK,0.1529,0.1559
33995,2010-04-13,korona dunska,DKK,0.5163,0.5267
33996,2010-04-13,korona estonska,EEK,0.2456,0.2506
33997,2010-04-13,korona norweska,NOK,0.4809,0.4907
33998,2010-04-13,korona szwedzka,SEK,0.3944,0.4024
33999,2010-04-13,SDR (MFW),XDR,4.3146,4.4018
34000,2010-04-14,dolar amerykanski,USD,2.8011,2.8577
34001,2010-04-14,dolar australijski,AUD,2.6185,2.6715
34002,2010-04-14,dolar kanadyjski,CAD,2.8057,2.8623
34003,2010-04-14,euro,EUR,3.8184,3.8956
34004,2010-04-14,forint (Wegry),HUF,0.014524,0.014818
34005,2010-04-14,frank szwajcarski,CHF,2.6606,2.7144
34006,2010-04-14,funt szterling,GBP,4.3291,4.4165
34007,2010-04-14,jen (Japonia),JPY,0.030004000000000006,0.03061
34008,2010-04-14,korona czeska,CZK,0.1525,0.1555
34009,2010-04-14,korona dunska,DKK,0.513,0.5234
34010,2010-04-14,korona estonska,EEK,0.244,0.249
34011,2010-04-14,korona norweska,NOK,0.4781,0.4877
34012,2010-04-14,korona szwedzka,SEK,0.3923,0.4003
34013,2010-04-14,SDR (MFW),XDR,4.2904,4.377
34014,2010-04-15,dolar amerykanski,USD,2.8189,2.8759
34015,2010-04-15,dolar australijski,AUD,2.6284,2.6816
34016,2010-04-15,dolar kanadyjski,CAD,2.8206,2.8776
34017,2010-04-15,euro,EUR,3.8214,3.8986
34018,2010-04-15,forint (Wegry),HUF,0.014527000000000003,0.014821
34019,2010-04-15,frank szwajcarski,CHF,2.6633,2.7171
34020,2010-04-15,funt szterling,GBP,4.3584,4.4464
34021,2010-04-15,jen (Japonia),JPY,0.030181,0.030791
34022,2010-04-15,korona czeska,CZK,0.1522,0.1552
34023,2010-04-15,korona dunska,DKK,0.5134,0.5238
34024,2010-04-15,korona estonska,EEK,0.2442,0.2492
34025,2010-04-15,korona norweska,NOK,0.4803,0.4901
34026,2010-04-15,korona szwedzka,SEK,0.3943,0.4023
34027,2010-04-15,SDR (MFW),XDR,4.2827,4.3693
34028,2010-04-16,dolar amerykanski,USD,2.8375,2.8949
34029,2010-04-16,dolar australijski,AUD,2.6396,2.693
34030,2010-04-16,dolar kanadyjski,CAD,2.8246,2.8816
34031,2010-04-16,euro,EUR,3.835,3.9124
34032,2010-04-16,forint (Wegry),HUF,0.014558,0.014852
34033,2010-04-16,frank szwajcarski,CHF,2.6744,2.7284
34034,2010-04-16,funt szterling,GBP,4.3766,4.465
34035,2010-04-16,jen (Japonia),JPY,0.030652,0.031272
34036,2010-04-16,korona czeska,CZK,0.1525,0.1555
34037,2010-04-16,korona dunska,DKK,0.5153,0.5257
34038,2010-04-16,korona estonska,EEK,0.2451,0.2501
34039,2010-04-16,korona norweska,NOK,0.4822,0.4920000000000001
34040,2010-04-16,korona szwedzka,SEK,0.3957,0.4037
34041,2010-04-16,SDR (MFW),XDR,4.3144,4.4016
34042,2010-04-19,dolar amerykanski,USD,2.8659,2.9237
34043,2010-04-19,dolar australijski,AUD,2.6387,2.6921
34044,2010-04-19,dolar kanadyjski,CAD,2.8160000000000003,2.8728
34045,2010-04-19,euro,EUR,3.8561,3.9341
34046,2010-04-19,forint (Wegry),HUF,0.014565,0.014859
34047,2010-04-19,frank szwajcarski,CHF,2.6883,2.7427
34048,2010-04-19,funt szterling,GBP,4.3805,4.4689
34049,2010-04-19,jen (Japonia),JPY,0.031102,0.03173
34050,2010-04-19,korona czeska,CZK,0.1528,0.1558
34051,2010-04-19,korona dunska,DKK,0.5182,0.5286
34052,2010-04-19,korona estonska,EEK,0.2464,0.2514
34053,2010-04-19,korona norweska,NOK,0.4835,0.4933
34054,2010-04-19,korona szwedzka,SEK,0.3979,0.4059
34055,2010-04-19,SDR (MFW),XDR,4.3431,4.4309
34056,2010-04-20,dolar amerykanski,USD,2.8544,2.912
34057,2010-04-20,dolar australijski,AUD,2.6581,2.7117
34058,2010-04-20,dolar kanadyjski,CAD,2.8577,2.9155
34059,2010-04-20,euro,EUR,3.8447,3.9223
34060,2010-04-20,forint (Wegry),HUF,0.014569,0.014863
34061,2010-04-20,frank szwajcarski,CHF,2.6795,2.7337
34062,2010-04-20,funt szterling,GBP,4.3802,4.4686
34063,2010-04-20,jen (Japonia),JPY,0.03064,0.03126
34064,2010-04-20,korona czeska,CZK,0.1519,0.1549
34065,2010-04-20,korona dunska,DKK,0.5166,0.527
34066,2010-04-20,korona estonska,EEK,0.2457,0.2507
34067,2010-04-20,korona norweska,NOK,0.484,0.4938
34068,2010-04-20,korona szwedzka,SEK,0.399,0.407
34069,2010-04-20,SDR (MFW),XDR,4.3518,4.4398
34070,2010-04-21,dolar amerykanski,USD,2.8603,2.9181
34071,2010-04-21,dolar australijski,AUD,2.6608,2.7146
34072,2010-04-21,dolar kanadyjski,CAD,2.8718,2.9298
34073,2010-04-21,euro,EUR,3.8334,3.9108
34074,2010-04-21,forint (Wegry),HUF,0.014535,0.014828999999999997
34075,2010-04-21,frank szwajcarski,CHF,2.6755,2.7295
34076,2010-04-21,funt szterling,GBP,4.407,4.496
34077,2010-04-21,jen (Japonia),JPY,0.030643,0.031263
34078,2010-04-21,korona czeska,CZK,0.1515,0.1545
34079,2010-04-21,korona dunska,DKK,0.5151,0.5255
34080,2010-04-21,korona estonska,EEK,0.245,0.25
34081,2010-04-21,korona norweska,NOK,0.4847,0.4945
34082,2010-04-21,korona szwedzka,SEK,0.3993,0.4073
34083,2010-04-21,SDR (MFW),XDR,4.3292,4.4166
34084,2010-04-22,dolar amerykanski,USD,2.8948,2.9532
34085,2010-04-22,dolar australijski,AUD,2.6746,2.7286
34086,2010-04-22,dolar kanadyjski,CAD,2.8869,2.9453
34087,2010-04-22,euro,EUR,3.846,3.9236
34088,2010-04-22,forint (Wegry),HUF,0.014465,0.014757
34089,2010-04-22,frank szwajcarski,CHF,2.684,2.7382
34090,2010-04-22,funt szterling,GBP,4.4441,4.5339
34091,2010-04-22,jen (Japonia),JPY,0.031152,0.031782
34092,2010-04-22,korona czeska,CZK,0.1512,0.1542
34093,2010-04-22,korona dunska,DKK,0.5168,0.5272
34094,2010-04-22,korona estonska,EEK,0.2458,0.2508
34095,2010-04-22,korona norweska,NOK,0.4868,0.4966
34096,2010-04-22,korona szwedzka,SEK,0.3994,0.4074
34097,2010-04-22,SDR (MFW),XDR,4.364,4.4522
34098,2010-04-23,dolar amerykanski,USD,2.8929,2.9513
34099,2010-04-23,dolar australijski,AUD,2.6627,2.7165
34100,2010-04-23,dolar kanadyjski,CAD,2.8813,2.9395
34101,2010-04-23,euro,EUR,3.8501,3.9279
34102,2010-04-23,forint (Wegry),HUF,0.014558,0.014852
34103,2010-04-23,frank szwajcarski,CHF,2.6821,2.7363
34104,2010-04-23,funt szterling,GBP,4.4272,4.5166
34105,2010-04-23,jen (Japonia),JPY,0.030676,0.031296
34106,2010-04-23,korona czeska,CZK,0.1515,0.1545
34107,2010-04-23,korona dunska,DKK,0.5174,0.5278
34108,2010-04-23,korona estonska,EEK,0.2461,0.2511
34109,2010-04-23,korona norweska,NOK,0.4886,0.4984
34110,2010-04-23,korona szwedzka,SEK,0.4014,0.4096
34111,2010-04-23,SDR (MFW),XDR,4.3747,4.4631
34112,2010-04-26,dolar amerykanski,USD,2.8826,2.9408
34113,2010-04-26,dolar australijski,AUD,2.6761,2.7301
34114,2010-04-26,dolar kanadyjski,CAD,2.8824,2.9406
34115,2010-04-26,euro,EUR,3.8387,3.9163
34116,2010-04-26,forint (Wegry),HUF,0.014577,0.014871
34117,2010-04-26,frank szwajcarski,CHF,2.6767,2.7307
34118,2010-04-26,funt szterling,GBP,4.4572,4.5472
34119,2010-04-26,jen (Japonia),JPY,0.030639,0.031257
34120,2010-04-26,korona czeska,CZK,0.1512,0.1542
34121,2010-04-26,korona dunska,DKK,0.5158,0.5262
34122,2010-04-26,korona estonska,EEK,0.2453,0.2503
34123,2010-04-26,korona norweska,NOK,0.4895,0.4993
34124,2010-04-26,korona szwedzka,SEK,0.4012,0.4094
34125,2010-04-26,SDR (MFW),XDR,4.363,4.4512
34126,2010-04-27,dolar amerykanski,USD,2.9145,2.9733
34127,2010-04-27,dolar australijski,AUD,2.6908,2.7452
34128,2010-04-27,dolar kanadyjski,CAD,2.8914,2.9498
34129,2010-04-27,euro,EUR,3.8767,3.9551
34130,2010-04-27,forint (Wegry),HUF,0.01449,0.014782
34131,2010-04-27,frank szwajcarski,CHF,2.7018,2.7564
34132,2010-04-27,funt szterling,GBP,4.4711,4.5615
34133,2010-04-27,jen (Japonia),JPY,0.031107,0.031735
34134,2010-04-27,korona czeska,CZK,0.152,0.155
34135,2010-04-27,korona dunska,DKK,0.5209,0.5315
34136,2010-04-27,korona estonska,EEK,0.2478,0.2528
34137,2010-04-27,korona norweska,NOK,0.4937,0.5037
34138,2010-04-27,korona szwedzka,SEK,0.4036,0.4118
34139,2010-04-27,SDR (MFW),XDR,4.4031,4.4921
34140,2010-04-28,dolar amerykanski,USD,2.9513,3.0109
34141,2010-04-28,dolar australijski,AUD,2.7207,2.7757
34142,2010-04-28,dolar kanadyjski,CAD,2.909,2.9678
34143,2010-04-28,euro,EUR,3.8939,3.9725
34144,2010-04-28,forint (Wegry),HUF,0.014438,0.014730000000000004
34145,2010-04-28,frank szwajcarski,CHF,2.7175,2.7725
34146,2010-04-28,funt szterling,GBP,4.4855,4.5761
34147,2010-04-28,jen (Japonia),JPY,0.031413,0.032047000000000006
34148,2010-04-28,korona czeska,CZK,0.1524,0.1554
34149,2010-04-28,korona dunska,DKK,0.5232,0.5338
34150,2010-04-28,korona estonska,EEK,0.2489,0.2539
34151,2010-04-28,korona norweska,NOK,0.4948,0.5048
34152,2010-04-28,korona szwedzka,SEK,0.4046,0.4128
34153,2010-04-28,SDR (MFW),XDR,4.4317,4.5213
34154,2010-04-29,dolar amerykanski,USD,2.9289,2.9881
34155,2010-04-29,dolar australijski,AUD,2.7173,2.7721
34156,2010-04-29,dolar kanadyjski,CAD,2.918,2.977
34157,2010-04-29,euro,EUR,3.8731,3.9513
34158,2010-04-29,forint (Wegry),HUF,0.014468,0.01476
34159,2010-04-29,frank szwajcarski,CHF,2.7,2.7546
34160,2010-04-29,funt szterling,GBP,4.4633,4.5535
34161,2010-04-29,jen (Japonia),JPY,0.031078,0.031706
34162,2010-04-29,korona czeska,CZK,0.1519,0.1549
34163,2010-04-29,korona dunska,DKK,0.5203,0.5309
34164,2010-04-29,korona estonska,EEK,0.2475,0.2525
34165,2010-04-29,korona norweska,NOK,0.4946,0.5046
34166,2010-04-29,korona szwedzka,SEK,0.403,0.4112
34167,2010-04-29,SDR (MFW),XDR,4.4053,4.4943
34168,2010-04-30,dolar amerykanski,USD,2.9172,2.9762
34169,2010-04-30,dolar australijski,AUD,2.7134,2.7682
34170,2010-04-30,dolar kanadyjski,CAD,2.887,2.9454
34171,2010-04-30,euro,EUR,3.8843,3.9627
34172,2010-04-30,forint (Wegry),HUF,0.014516,0.01481
34173,2010-04-30,frank szwajcarski,CHF,2.7089,2.7637
34174,2010-04-30,funt szterling,GBP,4.4555,4.5455
34175,2010-04-30,jen (Japonia),JPY,0.030991,0.031617
34176,2010-04-30,korona czeska,CZK,0.152,0.155
34177,2010-04-30,korona dunska,DKK,0.5219,0.5325
34178,2010-04-30,korona estonska,EEK,0.2483,0.2533
34179,2010-04-30,korona norweska,NOK,0.4944,0.5044
34180,2010-04-30,korona szwedzka,SEK,0.4035,0.4117
34181,2010-04-30,SDR (MFW),XDR,4.4198,4.509
34182,2010-05-04,dolar amerykanski,USD,3.0076,3.0684
34183,2010-05-04,dolar australijski,AUD,2.7441,2.7995
34184,2010-05-04,dolar kanadyjski,CAD,2.9427,3.0021
34185,2010-05-04,euro,EUR,3.9282,4.0076
34186,2010-05-04,forint (Wegry),HUF,0.014358,0.014648
34187,2010-05-04,frank szwajcarski,CHF,2.7419,2.7973
34188,2010-05-04,funt szterling,GBP,4.5553,4.6473
34189,2010-05-04,jen (Japonia),JPY,0.031825,0.032467
34190,2010-05-04,korona czeska,CZK,0.1529,0.1559
34191,2010-05-04,korona dunska,DKK,0.5278,0.5384
34192,2010-05-04,korona estonska,EEK,0.2511,0.2561
34193,2010-05-04,korona norweska,NOK,0.502,0.5122
34194,2010-05-04,korona szwedzka,SEK,0.4092,0.4174
34195,2010-05-04,SDR (MFW),XDR,4.4643,4.5545
34196,2010-05-05,dolar amerykanski,USD,3.1495,3.2131
34197,2010-05-05,dolar australijski,AUD,2.8509,2.9085
34198,2010-05-05,dolar kanadyjski,CAD,3.0531,3.1147
34199,2010-05-05,euro,EUR,4.0466,4.1284
34200,2010-05-05,forint (Wegry),HUF,0.01454,0.014834
34201,2010-05-05,frank szwajcarski,CHF,2.8246,2.8816
34202,2010-05-05,funt szterling,GBP,4.7507,4.8467
34203,2010-05-05,jen (Japonia),JPY,0.033412,0.034088
34204,2010-05-05,korona czeska,CZK,0.1551,0.1583
34205,2010-05-05,korona dunska,DKK,0.5437,0.5547
34206,2010-05-05,korona estonska,EEK,0.2586,0.2638
34207,2010-05-05,korona norweska,NOK,0.5179,0.5283
34208,2010-05-05,korona szwedzka,SEK,0.4187,0.4271
34209,2010-05-05,SDR (MFW),XDR,4.642,4.7358
34210,2010-05-06,dolar amerykanski,USD,3.1863,3.2507
34211,2010-05-06,dolar australijski,AUD,2.8779,2.9361
34212,2010-05-06,dolar kanadyjski,CAD,3.0846,3.147
34213,2010-05-06,euro,EUR,4.0633,4.1453
34214,2010-05-06,forint (Wegry),HUF,0.014569,0.014863
34215,2010-05-06,frank szwajcarski,CHF,2.8919,2.9503
34216,2010-05-06,funt szterling,GBP,4.7966,4.8936
34217,2010-05-06,jen (Japonia),JPY,0.034066,0.034754
34218,2010-05-06,korona czeska,CZK,0.1557,0.1589
34219,2010-05-06,korona dunska,DKK,0.5459,0.5569
34220,2010-05-06,korona estonska,EEK,0.2597,0.2649
34221,2010-05-06,korona norweska,NOK,0.5216,0.5322
34222,2010-05-06,korona szwedzka,SEK,0.4201,0.4285
34223,2010-05-06,SDR (MFW),XDR,4.6959,4.7907
34224,2010-05-07,dolar amerykanski,USD,3.2338,3.2992
34225,2010-05-07,dolar australijski,AUD,2.8661,2.9241
34226,2010-05-07,dolar kanadyjski,CAD,3.1007,3.1633
34227,2010-05-07,euro,EUR,4.1001,4.1829
34228,2010-05-07,forint (Wegry),HUF,0.014644,0.01494
34229,2010-05-07,frank szwajcarski,CHF,2.9042,2.9628
34230,2010-05-07,funt szterling,GBP,4.7537,4.8497
34231,2010-05-07,jen (Japonia),JPY,0.03519,0.0359
34232,2010-05-07,korona czeska,CZK,0.1587,0.1619
34233,2010-05-07,korona dunska,DKK,0.5508,0.562
34234,2010-05-07,korona estonska,EEK,0.2621,0.2673
34235,2010-05-07,korona norweska,NOK,0.517,0.5274
34236,2010-05-07,korona szwedzka,SEK,0.4197,0.4281
34237,2010-05-07,SDR (MFW),XDR,4.7948,4.8916
34238,2010-05-10,dolar amerykanski,USD,3.0873,3.1497
34239,2010-05-10,dolar australijski,AUD,2.7877,2.8441
34240,2010-05-10,dolar kanadyjski,CAD,3.0038,3.0644
34241,2010-05-10,euro,EUR,3.9731,4.0533
34242,2010-05-10,forint (Wegry),HUF,0.014551,0.014845
34243,2010-05-10,frank szwajcarski,CHF,2.7919,2.8483
34244,2010-05-10,funt szterling,GBP,4.6223,4.7157
34245,2010-05-10,jen (Japonia),JPY,0.033139,0.033809
34246,2010-05-10,korona czeska,CZK,0.1552,0.1584
34247,2010-05-10,korona dunska,DKK,0.5339,0.5447
34248,2010-05-10,korona estonska,EEK,0.2539,0.2591
34249,2010-05-10,korona norweska,NOK,0.5047,0.5149
34250,2010-05-10,korona szwedzka,SEK,0.4104,0.4186
34251,2010-05-10,SDR (MFW),XDR,4.6394,4.7332
34252,2010-05-11,dolar amerykanski,USD,3.1271,3.1903
34253,2010-05-11,dolar australijski,AUD,2.8011,2.8577
34254,2010-05-11,dolar kanadyjski,CAD,3.0564,3.1182
34255,2010-05-11,euro,EUR,3.9799,4.0603
34256,2010-05-11,forint (Wegry),HUF,0.014491999999999996,0.014784
34257,2010-05-11,frank szwajcarski,CHF,2.8193,2.8763
34258,2010-05-11,funt szterling,GBP,4.6413,4.7351
34259,2010-05-11,jen (Japonia),JPY,0.033685,0.034365
34260,2010-05-11,korona czeska,CZK,0.156,0.1592
34261,2010-05-11,korona dunska,DKK,0.5348,0.5456
34262,2010-05-11,korona estonska,EEK,0.2543,0.2595
34263,2010-05-11,korona norweska,NOK,0.5079,0.5181
34264,2010-05-11,korona szwedzka,SEK,0.4123,0.4207
34265,2010-05-11,SDR (MFW),XDR,4.5956,4.6884
34266,2010-05-12,dolar amerykanski,USD,3.0954,3.158
34267,2010-05-12,dolar australijski,AUD,2.772,2.8280000000000003
34268,2010-05-12,dolar kanadyjski,CAD,3.0456,3.1072
34269,2010-05-12,euro,EUR,3.9293,4.0087
34270,2010-05-12,forint (Wegry),HUF,0.014372,0.014662
34271,2010-05-12,frank szwajcarski,CHF,2.7931,2.8495
34272,2010-05-12,funt szterling,GBP,4.6005,4.6935
34273,2010-05-12,jen (Japonia),JPY,0.033268,0.03394
34274,2010-05-12,korona czeska,CZK,0.1547,0.1579
34275,2010-05-12,korona dunska,DKK,0.5281,0.5387
34276,2010-05-12,korona estonska,EEK,0.2512,0.2562
34277,2010-05-12,korona norweska,NOK,0.5049,0.5151
34278,2010-05-12,korona szwedzka,SEK,0.4109,0.4193
34279,2010-05-12,SDR (MFW),XDR,4.5929,4.6857
34280,2010-05-13,dolar amerykanski,USD,3.1232,3.1862
34281,2010-05-13,dolar australijski,AUD,2.8015,2.8581
34282,2010-05-13,dolar kanadyjski,CAD,3.0584,3.1202
34283,2010-05-13,euro,EUR,3.919,3.9982
34284,2010-05-13,forint (Wegry),HUF,0.014379,0.014669
34285,2010-05-13,frank szwajcarski,CHF,2.7977,2.8543
34286,2010-05-13,funt szterling,GBP,4.5936,4.6864
34287,2010-05-13,jen (Japonia),JPY,0.033674,0.034354
34288,2010-05-13,korona czeska,CZK,0.1545,0.1577
34289,2010-05-13,korona dunska,DKK,0.5269,0.5375
34290,2010-05-13,korona estonska,EEK,0.2505,0.2555
34291,2010-05-13,korona norweska,NOK,0.5055,0.5157
34292,2010-05-13,korona szwedzka,SEK,0.4106,0.4188
34293,2010-05-13,SDR (MFW),XDR,4.5837,4.6763
34294,2010-05-14,dolar amerykanski,USD,3.1826,3.2468
34295,2010-05-14,dolar australijski,AUD,2.8327,2.8899
34296,2010-05-14,dolar kanadyjski,CAD,3.0814,3.1436
34297,2010-05-14,euro,EUR,3.9588,4.0388
34298,2010-05-14,forint (Wegry),HUF,0.014308,0.014597999999999996
34299,2010-05-14,frank szwajcarski,CHF,2.8232,2.8802
34300,2010-05-14,funt szterling,GBP,4.6365,4.7301
34301,2010-05-14,jen (Japonia),JPY,0.034459,0.035155
34302,2010-05-14,korona czeska,CZK,0.1556,0.1588
34303,2010-05-14,korona dunska,DKK,0.5321,0.5429
34304,2010-05-14,korona estonska,EEK,0.253,0.2582
34305,2010-05-14,korona norweska,NOK,0.5122,0.5226
34306,2010-05-14,korona szwedzka,SEK,0.4127,0.4211
34307,2010-05-14,SDR (MFW),XDR,4.6537,4.7477
34308,2010-05-17,dolar amerykanski,USD,3.2143,3.2793
34309,2010-05-17,dolar australijski,AUD,2.8287,2.8859
34310,2010-05-17,dolar kanadyjski,CAD,3.1038,3.1666
34311,2010-05-17,euro,EUR,3.9744,4.0546
34312,2010-05-17,forint (Wegry),HUF,0.014281,0.014569
34313,2010-05-17,frank szwajcarski,CHF,2.8354,2.8926
34314,2010-05-17,funt szterling,GBP,4.6454,4.7392
34315,2010-05-17,jen (Japonia),JPY,0.034747,0.035449
34316,2010-05-17,korona czeska,CZK,0.1556,0.1588
34317,2010-05-17,korona dunska,DKK,0.5342,0.545
34318,2010-05-17,korona estonska,EEK,0.254,0.2592
34319,2010-05-17,korona norweska,NOK,0.5149,0.5253
34320,2010-05-17,korona szwedzka,SEK,0.4146,0.423
34321,2010-05-17,SDR (MFW),XDR,4.6875,4.7821
34322,2010-05-18,dolar amerykanski,USD,3.1881,3.2525
34323,2010-05-18,dolar australijski,AUD,2.7995,2.8561
34324,2010-05-18,dolar kanadyjski,CAD,3.11,3.1728
34325,2010-05-18,euro,EUR,3.9584,4.0384
34326,2010-05-18,forint (Wegry),HUF,0.01428,0.014568
34327,2010-05-18,frank szwajcarski,CHF,2.8213,2.8783
34328,2010-05-18,funt szterling,GBP,4.6157,4.7089
34329,2010-05-18,jen (Japonia),JPY,0.034445,0.035141000000000006
34330,2010-05-18,korona czeska,CZK,0.1558,0.159
34331,2010-05-18,korona dunska,DKK,0.532,0.5428
34332,2010-05-18,korona estonska,EEK,0.2529,0.2581
34333,2010-05-18,korona norweska,NOK,0.5118,0.5222
34334,2010-05-18,korona szwedzka,SEK,0.415,0.4234
34335,2010-05-18,SDR (MFW),XDR,4.6992,4.7942
34336,2010-05-19,dolar amerykanski,USD,3.2806,3.3468
34337,2010-05-19,dolar australijski,AUD,2.7698,2.8258
34338,2010-05-19,dolar kanadyjski,CAD,3.1379,3.2013
34339,2010-05-19,euro,EUR,4.0377,4.1193
34340,2010-05-19,forint (Wegry),HUF,0.014433,0.014725
34341,2010-05-19,frank szwajcarski,CHF,2.849,2.9066
34342,2010-05-19,funt szterling,GBP,4.712,4.8072
34343,2010-05-19,jen (Japonia),JPY,0.035835000000000006,0.036559
34344,2010-05-19,korona czeska,CZK,0.1568,0.16
34345,2010-05-19,korona dunska,DKK,0.5426,0.5536
34346,2010-05-19,korona estonska,EEK,0.2581,0.2633
34347,2010-05-19,korona norweska,NOK,0.5136,0.524
34348,2010-05-19,korona szwedzka,SEK,0.4206,0.429
34349,2010-05-19,SDR (MFW),XDR,4.7735,4.8699
34350,2010-05-20,dolar amerykanski,USD,3.3489,3.4165
34351,2010-05-20,dolar australijski,AUD,2.7671,2.8231
34352,2010-05-20,dolar kanadyjski,CAD,3.1423,3.2057
34353,2010-05-20,euro,EUR,4.1326,4.216
34354,2010-05-20,forint (Wegry),HUF,0.014658,0.014954
34355,2010-05-20,frank szwajcarski,CHF,2.9094,2.9682
34356,2010-05-20,funt szterling,GBP,4.7833,4.8799
34357,2010-05-20,jen (Japonia),JPY,0.037162,0.037912
34358,2010-05-20,korona czeska,CZK,0.1596,0.1628
34359,2010-05-20,korona dunska,DKK,0.5553,0.5665
34360,2010-05-20,korona estonska,EEK,0.2641,0.2695
34361,2010-05-20,korona norweska,NOK,0.5117,0.5221
34362,2010-05-20,korona szwedzka,SEK,0.4224,0.431
34363,2010-05-20,SDR (MFW),XDR,4.924,5.0234
34364,2010-05-21,dolar amerykanski,USD,3.2512,3.3168
34365,2010-05-21,dolar australijski,AUD,2.6928,2.7472
34366,2010-05-21,dolar kanadyjski,CAD,3.0558,3.1176
34367,2010-05-21,euro,EUR,4.0887,4.1713
34368,2010-05-21,forint (Wegry),HUF,0.014624000000000003,0.01492
34369,2010-05-21,frank szwajcarski,CHF,2.8345,2.8917
34370,2010-05-21,funt szterling,GBP,4.6905,4.7853
34371,2010-05-21,jen (Japonia),JPY,0.036171,0.036901
34372,2010-05-21,korona czeska,CZK,0.159,0.1622
34373,2010-05-21,korona dunska,DKK,0.5494,0.5604
34374,2010-05-21,korona estonska,EEK,0.2614,0.2666
34375,2010-05-21,korona norweska,NOK,0.5022,0.5124
34376,2010-05-21,korona szwedzka,SEK,0.4165,0.4249
34377,2010-05-21,SDR (MFW),XDR,4.8691,4.9675
34378,2010-05-24,dolar amerykanski,USD,3.282,3.3484
34379,2010-05-24,dolar australijski,AUD,2.7294,2.7846
34380,2010-05-24,dolar kanadyjski,CAD,3.1041,3.1669
34381,2010-05-24,euro,EUR,4.0639,4.1461
